INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,LOC_OF_OCCUR_DESC,PRECINCT,JURISDICTION_CODE,LOC_CLASSFCTN_DESC,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
271171077,07/11/2023,17:47:00,BRONX,OUTSIDE,52,0,STREET,(null),False,<18,M,BLACK,25-44,M,BLACK HISPANIC,1012759,254893,40.86625092849689,-73.8969265960367,POINT (-73.8969265960367 40.86625092849689)
268197446,05/12/2023,21:39:00,BRONX,OUTSIDE,47,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1023658,263623,40.890172,-73.857469,POINT (-73.857469 40.890172)
270760814,07/03/2023,18:52:00,BRONX,OUTSIDE,41,0,STREET,(null),False,25-44,M,BLACK,45-64,M,BLACK,1013037,236657,,,
272815859,08/12/2023,05:21:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),True,(null),(null),(null),25-44,M,BLACK,1013381,178731,40.657207,-73.895007,POINT (-73.895007 40.657207)
274317598,09/12/2023,17:00:00,BROOKLYN,OUTSIDE,81,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,M,BLACK,1002397,189962,40.688061,-73.934564,POINT (-73.934564 40.688061)
276021969,10/16/2023,08:14:00,BROOKLYN,INSIDE,71,0,DWELLING,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK,996824,182756,40.668292,-73.954673,POINT (-73.954673 40.668292)
271753274,07/23/2023,04:00:00,BROOKLYN,OUTSIDE,71,0,STREET,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,F,BLACK,996019,182558,40.66775,-73.957575,POINT (-73.957575 40.66775)
268441196,05/12/2023,23:11:00,QUEENS,OUTSIDE,108,0,STREET,GROCERY/BODEGA,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1005878,210176,40.743537,-73.921946,POINT (-73.921946 40.743537)
276785707,10/31/2023,17:27:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),False,18-24,M,BLACK,25-44,M,BLACK,1015660,183332,40.669827,-73.886771,POINT (-73.886771 40.669827)
268295740,05/15/2023,20:41:00,QUEENS,OUTSIDE,113,0,STREET,(null),False,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1040097,186349,40.677988,-73.798655,POINT (-73.798655 40.677988)
278803917,12/10/2023,23:55:00,MANHATTAN,OUTSIDE,34,0,COMMERCIAL,BAR/NIGHT CLUB,False,(null),(null),(null),25-44,M,WHITE HISPANIC,1006420,253169,40.861539,-73.919851,POINT (-73.919851 40.861539)
271693660,07/21/2023,17:25:00,BRONX,OUTSIDE,46,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1009358,247702,40.846527,-73.909249,POINT (-73.909249 40.846527)
268973601,05/28/2023,23:30:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,18-24,M,BLACK HISPANIC,1004418,234736,40.81094883,-73.92714381,POINT (-73.92714381 40.81094883)
275101176,09/28/2023,00:50:00,QUEENS,OUTSIDE,103,0,DWELLING,MULTI DWELL - APT BUILD,False,(null),(null),(null),25-44,M,WHITE HISPANIC,1040337,196999,40.707218,-73.797703,POINT (-73.797703 40.707218)
268358704,05/16/2023,07:17:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),False,18-24,M,BLACK,<18,M,BLACK,999970,184164,40.672153,-73.943328,POINT (-73.943328 40.672153)
276665994,10/29/2023,02:55:00,BRONX,OUTSIDE,47,0,STREET,(null),False,45-64,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1025454,268214,40.902763,-73.850945,POINT (-73.850945 40.902763)
275535476,10/06/2023,01:36:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1005758,183428,40.67011806455698,-73.92246717181506,POINT (-73.92246717181506 40.67011806455698)
277957687,11/22/2023,20:08:00,BROOKLYN,OUTSIDE,70,0,DWELLING,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,18-24,M,BLACK,996117,172731,40.640776,-73.957239,POINT (-73.957239 40.640776)
273699697,08/30/2023,21:00:00,BROOKLYN,OUTSIDE,90,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,994402,196047,40.704776,-73.963383,POINT (-73.963383 40.704776)
269121984,05/31/2023,09:29:00,BROOKLYN,OUTSIDE,71,0,COMMERCIAL,GROCERY/BODEGA,False,<18,M,BLACK,<18,F,BLACK,995864,183457,40.670218,-73.958132,POINT (-73.958132 40.670218)
279455045,12/23/2023,21:24:00,BRONX,OUTSIDE,47,0,(null),(null),False,(null),(null),(null),<18,M,BLACK,1027562,261069,40.883142,-73.843365,POINT (-73.843365 40.883142)
278627523,12/06/2023,16:24:00,MANHATTAN,INSIDE,34,0,COMMERCIAL,(null),False,25-44,M,BLACK,25-44,F,BLACK,1002447,249631,40.851836,-73.934221,POINT (-73.934221 40.851836)
277973676,11/23/2023,01:54:00,BROOKLYN,OUTSIDE,88,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,M,BLACK,990846,192563,40.695217,-73.976211,POINT (-73.976211 40.695217)
272420120,08/04/2023,16:35:00,BROOKLYN,OUTSIDE,76,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,WHITE HISPANIC,65+,M,WHITE HISPANIC,982704,185232,40.675097,-74.005571,POINT (-74.005571 40.675097)
269968284,06/16/2023,16:48:00,BRONX,OUTSIDE,46,0,STREET,(null),False,18-24,F,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1012479,252484,40.85964,-73.897947,POINT (-73.897947 40.85964)
276726281,10/30/2023,20:07:00,BROOKLYN,INSIDE,73,0,DWELLING,MULTI DWELL - APT BUILD,False,(null),(null),(null),25-44,M,BLACK,1007588,179461,40.659225,-73.915884,POINT (-73.915884 40.659225)
268973602,05/27/2023,21:25:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1022965,182558,40.667673,-73.860441,POINT (-73.860441 40.667673)
270274907,06/22/2023,00:00:00,MANHATTAN,OUTSIDE,34,0,STREET,GROCERY/BODEGA,False,<18,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1003778,250869,40.855233,-73.929406,POINT (-73.929406 40.855233)
268302279,05/15/2023,19:30:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,999516,192804,40.695867,-73.944946,POINT (-73.944946 40.695867)
271021661,07/08/2023,11:27:00,QUEENS,OUTSIDE,102,0,STREET,BEAUTY/NAIL SALON,True,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1028856,192785,40.695717,-73.839138,POINT (-73.839138 40.695717)
276870187,11/02/2023,03:51:00,BROOKLYN,OUTSIDE,77,0,STREET,(null),False,45-64,M,BLACK,25-44,F,BLACK,1002635,183650,40.670734440981285,-73.93372446674996,POINT (-73.93372446674996 40.670734440981285)
278865241,12/12/2023,07:25:00,BROOKLYN,OUTSIDE,69,0,DWELLING,PVT HOUSE,False,(null),(null),(null),25-44,F,BLACK,1013115,174380,40.645265,-73.895984,POINT (-73.895984 40.645265)
272238344,08/01/2023,15:45:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,<18,M,BLACK,65+,M,BLACK,1009534,179224,40.658571,-73.90887,POINT (-73.90887 40.658571)
271021661,07/08/2023,11:27:00,QUEENS,OUTSIDE,102,0,STREET,BEAUTY/NAIL SALON,True,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,1028856,192785,40.695717,-73.839138,POINT (-73.839138 40.695717)
270085084,06/19/2023,00:45:00,QUEENS,OUTSIDE,100,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1034646,153480,40.587801,-73.818552,POINT (-73.818552 40.587801)
269129665,05/31/2023,21:54:00,BRONX,OUTSIDE,44,0,STREET,(null),True,18-24,M,WHITE HISPANIC,18-24,M,BLACK,1008787,243961,40.836258,-73.911326,POINT (-73.911326 40.836258)
271707737,07/21/2023,21:47:00,BRONX,OUTSIDE,42,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1009787,241618,40.82982408781768,-73.90772232109839,POINT (-73.90772232109839 40.82982408781768)
275966469,10/14/2023,07:00:00,MANHATTAN,OUTSIDE,25,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1002776,231994,40.80342640318387,-73.93308304969878,POINT (-73.93308304969878 40.80342640318387)
267492350,04/29/2023,14:25:00,BROOKLYN,OUTSIDE,78,0,STREET,(null),False,25-44,M,WHITE,25-44,M,BLACK,994465,178990,40.657958,-73.963183,POINT (-73.963183 40.657958)
275671887,10/09/2023,05:03:00,MANHATTAN,INSIDE,34,0,COMMERCIAL,BAR/NIGHT CLUB,False,(null),(null),(null),18-24,M,BLACK HISPANIC,1006513,253947,40.863675,-73.919511,POINT (-73.919511 40.863675)
267282250,04/26/2023,00:31:00,BROOKLYN,OUTSIDE,75,0,DWELLING,(null),True,25-44,M,BLACK,25-44,M,BLACK,1012193,182071,40.666377,-73.899274,POINT (-73.899274 40.666377)
272815861,08/12/2023,20:18:00,BRONX,OUTSIDE,46,0,STREET,(null),False,<18,M,BLACK HISPANIC,<18,M,BLACK,1010368,250580,40.854422,-73.905587,POINT (-73.905587 40.854422)
278915845,12/12/2023,05:00:00,QUEENS,OUTSIDE,113,0,STREET,(null),True,25-44,M,BLACK,25-44,M,BLACK,1051164,196680,40.70626487537533,-73.75865488504459,POINT (-73.75865488504459 40.70626487537533)
271818282,07/24/2023,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,BAR/NIGHT CLUB,True,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1011329,249447,40.851308,-73.902116,POINT (-73.902116 40.851308)
279709792,12/29/2023,21:22:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,1018514,178646,40.656953,-73.876507,POINT (-73.876507 40.656953)
278721173,12/08/2023,00:55:00,BROOKLYN,OUTSIDE,88,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,993569,191897,40.693387,-73.966393,POINT (-73.966393 40.693387)
268973600,05/28/2023,20:45:00,BRONX,OUTSIDE,46,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,1009724,250359,40.853817,-73.907917,POINT (-73.907917 40.853817)
279547333,12/26/2023,23:43:00,QUEENS,OUTSIDE,106,0,STREET,(null),False,(null),(null),(null),25-44,F,BLACK HISPANIC,1034904,190307,40.688883,-73.817347,POINT (-73.817347 40.688883)
277829336,11/20/2023,21:47:00,BROOKLYN,OUTSIDE,75,0,STREET,RESTAURANT/DINER,False,18-24,M,BLACK,18-24,M,BLACK,1020963,177900,40.654897,-73.867685,POINT (-73.867685 40.654897)
267492349,04/29/2023,21:49:00,BROOKLYN,OUTSIDE,66,0,STREET,(null),False,45-64,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,982070,170773,40.63541,-74.007852,POINT (-74.007852 40.63541)
270758366,07/03/2023,20:14:00,BRONX,OUTSIDE,44,0,STREET,(null),False,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1005495,241185,40.828648,-73.92323,POINT (-73.92323 40.828648)
275218028,09/30/2023,17:12:00,BROOKLYN,OUTSIDE,79,2,HOUSING,(null),True,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1000301,192923,40.696192,-73.942116,POINT (-73.942116 40.696192)
272365819,08/03/2023,19:29:00,BROOKLYN,INSIDE,67,0,COMMERCIAL,GROCERY/BODEGA,False,18-24,M,BLACK,18-24,M,BLACK,1005850,179669,40.659801,-73.922144,POINT (-73.922144 40.659801)
271818918,07/22/2023,01:06:00,MANHATTAN,OUTSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK,999229,229689,40.797107,-73.945898,POINT (-73.945898 40.797107)
269632218,06/09/2023,21:12:00,BRONX,OUTSIDE,40,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),65+,M,BLACK,1009877,237469,40.818437,-73.907411,POINT (-73.907411 40.818437)
268958473,05/28/2023,00:40:00,BROOKLYN,OUTSIDE,84,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,988457,194516,40.70057721,-73.98482752,POINT (-73.98482752 40.70057721)
277770908,11/19/2023,01:21:00,BROOKLYN,OUTSIDE,69,0,COMMERCIAL,BAR/NIGHT CLUB,False,(null),(null),(null),18-24,M,BLACK HISPANIC,1010617,172975,40.641416,-73.90499,POINT (-73.90499 40.641416)
274396069,09/13/2023,19:02:00,BRONX,OUTSIDE,40,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,F,BLACK,1005674,234940,40.811507,-73.922606,POINT (-73.922606 40.811507)
275671887,10/09/2023,05:03:00,MANHATTAN,INSIDE,34,0,COMMERCIAL,BAR/NIGHT CLUB,False,(null),(null),(null),25-44,M,BLACK HISPANIC,1006513,253947,40.863675,-73.919511,POINT (-73.919511 40.863675)
273010051,08/16/2023,11:09:00,QUEENS,OUTSIDE,103,0,STREET,(null),False,25-44,M,BLACK,45-64,M,WHITE HISPANIC,1037507,195007,40.701765633436125,-73.80792594429812,POINT (-73.80792594429812 40.701765633436125)
271650263,07/20/2023,23:07:00,BROOKLYN,OUTSIDE,67,0,STREET,(null),False,25-44,M,BLACK,18-24,M,BLACK,1005918,177340,40.653409,-73.92191,POINT (-73.92191 40.653409)
270997565,07/08/2023,04:10:00,QUEENS,OUTSIDE,114,0,STREET,(null),False,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,1010853,217604,40.763909,-73.903965,POINT (-73.903965 40.763909)
271753273,07/22/2023,22:30:00,BRONX,OUTSIDE,43,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,M,BLACK,1020568,239896,40.825062,-73.868772,POINT (-73.868772 40.825062)
268973602,05/27/2023,21:25:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,False,18-24,M,BLACK HISPANIC,25-44,F,BLACK,1022965,182558,40.667673,-73.860441,POINT (-73.860441 40.667673)
268973602,05/27/2023,21:25:00,BROOKLYN,INSIDE,75,0,DWELLING,MULTI DWELL - APT BUILD,True,18-24,M,BLACK HISPANIC,25-44,M,BLACK,1022965,182558,40.667673,-73.860441,POINT (-73.860441 40.667673)
268295739,05/15/2023,23:18:00,BRONX,OUTSIDE,41,0,STREET,(null),False,(null),(null),(null),25-44,M,WHITE HISPANIC,1013069,237499,40.818509,-73.89588,POINT (-73.89588 40.818509)
277742138,11/18/2023,09:16:00,BRONX,OUTSIDE,48,0,PARKING LOT,(null),False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1014890,250840,40.855122,-73.889239,POINT (-73.889239 40.855122)
279472658,12/24/2023,17:40:00,MANHATTAN,INSIDE,26,2,HOUSING,MULTI DWELL - PUBLIC HOUS,True,18-24,M,BLACK,18-24,M,BLACK,997083,236928,40.81698,-73.953637,POINT (-73.953637 40.81698)
271052452,07/09/2023,23:19:00,BRONX,OUTSIDE,48,0,STREET,(null),False,<18,M,BLACK,18-24,M,BLACK,1015629,246174,40.842311,-73.886588,POINT (-73.886588 40.842311)
273532245,08/27/2023,17:00:00,BRONX,OUTSIDE,43,0,STREET,(null),False,18-24,M,BLACK,25-44,M,BLACK,1022816,238673,40.821694,-73.860656,POINT (-73.860656 40.821694)
267171825,04/24/2023,02:16:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),True,(null),(null),(null),25-44,M,WHITE HISPANIC,1018908,187585,40.68148636,-73.87504224,POINT (-73.87504224 40.68148636)
271656067,07/20/2023,08:00:00,BROOKLYN,OUTSIDE,81,0,STREET,(null),True,45-64,M,BLACK,25-44,F,WHITE HISPANIC,1001463,190640,40.689924,-73.937928,POINT (-73.937928 40.689924)
276746689,10/31/2023,00:56:00,QUEENS,INSIDE,107,0,DWELLING,MULTI DWELL - APT BUILD,False,(null),(null),(null),45-64,M,WHITE HISPANIC,1037836,205450,40.73043,-73.806653,POINT (-73.806653 40.73043)
274464113,09/14/2023,19:41:00,BRONX,OUTSIDE,44,0,STREET,(null),False,(null),(null),(null),18-24,M,WHITE HISPANIC,1008051,247302,40.845429860487535,-73.91397516413855,POINT (-73.91397516413855 40.845429860487535)
274564571,09/17/2023,00:04:00,BROOKLYN,OUTSIDE,79,0,STREET,(null),False,(null),(null),(null),25-44,M,WHITE,998237,187027,40.680013,-73.949571,POINT (-73.949571 40.680013)
267492348,04/29/2023,17:41:00,MANHATTAN,OUTSIDE,18,0,STREET,(null),False,18-24,M,BLACK,25-44,M,BLACK,986744,216410,40.760674,-73.990996,POINT (-73.990996 40.760674)
273520490,08/26/2023,04:39:00,BROOKLYN,OUTSIDE,83,0,STREET,(null),False,18-24,M,BLACK HISPANIC,18-24,M,BLACK,1008744,194130,40.699486,-73.911662,POINT (-73.911662 40.699486)
279475600,12/24/2023,17:39:00,BROOKLYN,OUTSIDE,69,0,DWELLING,PVT HOUSE,False,(null),(null),(null),25-44,M,BLACK,1013544,169609,40.632167,-73.894457,POINT (-73.894457 40.632167)
269683819,06/11/2023,21:14:00,BRONX,OUTSIDE,42,0,STREET,(null),False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1016885,243883,40.83602,-73.88206,POINT (-73.88206 40.83602)
273520494,08/27/2023,02:36:00,QUEENS,OUTSIDE,114,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,F,BLACK,1001780,216879,40.761942,-73.936717,POINT (-73.936717 40.761942)
268208976,05/13/2023,12:20:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,25-44,F,BLACK,25-44,M,BLACK,1008676,178766,40.657315,-73.911963,POINT (-73.911963 40.657315)
270085088,06/19/2023,18:50:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),False,18-24,M,BLACK,18-24,F,WHITE HISPANIC,962873,174172,,,
274517247,09/16/2023,00:40:00,BRONX,OUTSIDE,47,0,STREET,(null),False,(null),(null),(null),45-64,F,ASIAN / PACIFIC ISLANDER,1030191,262825,40.887949,-73.833845,POINT (-73.833845 40.887949)
270997565,07/08/2023,04:10:00,QUEENS,OUTSIDE,114,0,STREET,(null),False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1010853,217604,40.763909,-73.903965,POINT (-73.903965 40.763909)
278677814,12/07/2023,22:17:00,BROOKLYN,INSIDE,63,0,DWELLING,MULTI DWELL - APT BUILD,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1000371,167386,40.626099,-73.941922,POINT (-73.941922 40.626099)
271171076,07/11/2023,22:25:00,BRONX,OUTSIDE,43,0,STREET,(null),True,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1021042,241957,40.830717,-73.867048,POINT (-73.867048 40.830717)
269883580,06/15/2023,01:51:00,BROOKLYN,OUTSIDE,79,0,COMMERCIAL,BAR/NIGHT CLUB,False,45-64,M,BLACK,45-64,M,BLACK,999832,188070,40.682874,-73.943818,POINT (-73.943818 40.682874)
268302280,05/15/2023,13:19:00,BRONX,OUTSIDE,41,0,STREET,(null),False,18-24,M,WHITE HISPANIC,45-64,M,BLACK HISPANIC,1011588,237995,40.819877,-73.901226,POINT (-73.901226 40.819877)
270085088,06/19/2023,18:50:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),False,<18,M,BLACK,18-24,M,BLACK HISPANIC,962873,174172,,,
277788398,11/19/2023,19:04:00,BRONX,OUTSIDE,46,0,STREET,(null),True,(null),(null),(null),25-44,M,BLACK,1009358,247702,40.846527,-73.909249,POINT (-73.909249 40.846527)
269007335,05/29/2023,22:40:00,BRONX,INSIDE,42,0,DWELLING,MULTI DWELL - APT BUILD,True,18-24,M,WHITE HISPANIC,25-44,M,BLACK,1011255,241480,40.829443,-73.902415,POINT (-73.902415 40.829443)
268233287,05/14/2023,05:15:00,QUEENS,OUTSIDE,110,0,STREET,(null),False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1015938,211309,40.746616,-73.885638,POINT (-73.885638 40.746616)
267115002,04/22/2023,20:48:00,BROOKLYN,OUTSIDE,71,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,996148,181563,40.665018,-73.957111,POINT (-73.957111 40.665018)
272881671,08/14/2023,02:50:00,BROOKLYN,OUTSIDE,69,0,COMMERCIAL,GAS STATION,False,(null),(null),(null),25-44,M,BLACK,1010541,175595,,,
275824274,10/12/2023,03:13:00,MANHATTAN,OUTSIDE,24,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,993448,226656,40.788792,-73.966781,POINT (-73.966781 40.788792)
269977928,06/16/2023,23:53:00,MANHATTAN,OUTSIDE,23,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,M,BLACK,999192,230148,40.798369,-73.94603,POINT (-73.94603 40.798369)
271818282,07/24/2023,02:40:00,BRONX,INSIDE,46,0,COMMERCIAL,BAR/NIGHT CLUB,False,18-24,M,BLACK HISPANIC,18-24,M,BLACK HISPANIC,1011329,249447,40.851308,-73.902116,POINT (-73.902116 40.851308)
275659025,10/09/2023,13:06:00,QUEENS,OUTSIDE,113,0,STREET,PVT HOUSE,False,<18,M,BLACK,<18,M,BLACK,1041093,188900,40.684982,-73.795042,POINT (-73.795042 40.684982)
267683271,05/03/2023,13:54:00,BRONX,OUTSIDE,46,0,STREET,(null),False,45-64,M,WHITE HISPANIC,45-64,F,BLACK,1012618,253306,40.861898,-73.897441,POINT (-73.897441 40.861898)
271171077,07/11/2023,17:47:00,BRONX,OUTSIDE,52,0,STREET,(null),False,18-24,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,1012759,254893,40.86625092849689,-73.8969265960367,POINT (-73.8969265960367 40.86625092849689)
279473159,12/24/2023,19:08:00,BRONX,INSIDE,48,0,DWELLING,MULTI DWELL - APT BUILD,False,(null),(null),(null),18-24,M,BLACK,1012987,248501,40.848709,-73.896129,POINT (-73.896129 40.848709)
275142941,09/29/2023,00:30:00,QUEENS,OUTSIDE,102,0,STREET,PVT HOUSE,False,45-64,M,BLACK,25-44,F,BLACK,1033435,193797,40.69847,-73.822618,POINT (-73.822618 40.69847)
268973603,05/27/2023,21:15:00,QUEENS,INSIDE,113,0,DWELLING,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,18-24,F,BLACK,1052364,187814,40.681921,-73.754415,POINT (-73.754415 40.681921)
270373347,06/24/2023,19:45:00,BRONX,OUTSIDE,45,0,STREET,(null),False,18-24,M,BLACK,<18,M,BLACK HISPANIC,1026992,245049,40.83917467,-73.84553047,POINT (-73.84553047 40.83917467)
274317598,09/12/2023,17:00:00,BROOKLYN,OUTSIDE,81,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),25-44,M,WHITE HISPANIC,1002397,189962,40.688061,-73.934564,POINT (-73.934564 40.688061)
277770906,11/19/2023,05:55:00,QUEENS,OUTSIDE,114,0,STREET,(null),False,(null),(null),(null),25-44,M,WHITE HISPANIC,1006000,214684,40.755909,-73.921492,POINT (-73.921492 40.755909)
276846958,11/01/2023,11:25:00,BROOKLYN,INSIDE,67,0,DWELLING,PVT HOUSE,True,(null),(null),(null),45-64,M,BLACK,1005499,179882,40.660387,-73.923411,POINT (-73.923411 40.660387)
275664651,10/09/2023,16:38:00,BROOKLYN,OUTSIDE,77,2,HOUSING,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK,1001955,185002,40.674447,-73.936171,POINT (-73.936171 40.674447)
274317595,09/12/2023,17:03:00,BRONX,OUTSIDE,40,0,STREET,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,<18,M,BLACK,1008027,233797,40.808365,-73.914108,POINT (-73.914108 40.808365)
279500313,12/26/2023,05:09:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1008749,179070,40.65815,-73.911701,POINT (-73.911701 40.65815)
271818920,07/24/2023,21:45:00,MANHATTAN,OUTSIDE,34,0,STREET,(null),False,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK HISPANIC,1003257,255828,40.86884279179812,-73.93127811222519,POINT (-73.93127811222519 40.86884279179812)
279547333,12/26/2023,23:43:00,QUEENS,OUTSIDE,106,0,STREET,(null),True,(null),(null),(null),25-44,M,BLACK,1034904,190307,40.688883,-73.817347,POINT (-73.817347 40.688883)
275209618,09/29/2023,17:34:00,BRONX,OUTSIDE,43,0,STREET,(null),False,(null),(null),(null),25-44,M,BLACK,1021495,240896,40.82780079436677,-73.8654196515226,POINT (-73.8654196515226 40.82780079436677)
276112667,10/18/2023,02:49:00,MANHATTAN,OUTSIDE,19,0,STREET,BAR/NIGHT CLUB,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,996240,220201,40.77107,-73.95671,POINT (-73.95671 40.77107)
272366658,08/03/2023,23:46:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),True,18-24,M,BLACK,18-24,M,BLACK,1016052,183937,40.671486,-73.885356,POINT (-73.885356 40.671486)
276733711,10/30/2023,20:16:00,BRONX,INSIDE,42,0,HOUSING,MULTI DWELL - PUBLIC HOUS,False,(null),(null),(null),<18,M,BLACK,1010069,244367,40.837369,-73.906691,POINT (-73.906691 40.837369)
275755199,10/11/2023,01:00:00,BROOKLYN,OUTSIDE,73,0,STREET,(null),False,(null),(null),(null),18-24,M,BLACK,1008054,187544,40.68140967577361,-73.91417593458634,POINT (-73.91417593458634 40.68140967577361)
277770905,11/18/2023,19:03:00,BROOKLYN,OUTSIDE,75,0,STREET,(null),False,(null),(null),(null),<18,F,BLACK,1015594,177988,40.655158,-73.887034,POINT (-73.887034 40.655158)
272418492,08/04/2023,19:42:00,BRONX,OUTSIDE,44,0,STREET,(null),False,25-44,M,BLACK,25-44,M,BLACK,1009486,243711,40.83557,-73.9088,POINT (-73.9088 40.83557)
270085088,06/19/2023,18:50:00,STATEN ISLAND,OUTSIDE,120,0,STREET,(null),False,<18,M,BLACK,18-24,F,WHITE HISPANIC,962873,174172,,,
275142941,09/29/2023,00:30:00,QUEENS,OUTSIDE,102,0,STREET,PVT HOUSE,False,45-64,M,BLACK,25-44,M,BLACK,1033435,193797,40.69847,-73.822618,POINT (-73.822618 40.69847)
272166517,07/31/2023,17:27:00,BRONX,OUTSIDE,47,0,COMMERCIAL,(null),False,45-64,M,BLACK,45-64,M,BLACK,1020997,257117,40.872327,-73.867127,POINT (-73.867127 40.872327)
279547333,12/26/2023,23:43:00,QUEENS,OUTSIDE,106,0,STREET,(null),True,(null),(null),(null),25-44,F,BLACK HISPANIC,1034904,190307,40.688883,-73.817347,POINT (-73.817347 40.688883)
269683819,06/11/2023,21:14:00,BRONX,OUTSIDE,42,0,STREET,(null),False,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1016885,243883,40.83602,-73.88206,POINT (-73.88206 40.83602)
274317595,09/12/2023,17:03:00,BRONX,OUTSIDE,40,0,STREET,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,<18,M,BLACK,1008027,233797,40.808365,-73.914108,POINT (-73.914108 40.808365)
